file,event_type,event_subtype,text,context,trigger,trigger_text_start,trigger_text_end,trigger_context_start,trigger_context_end
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,"US-led attacks, while the Egyptian government daily Al-Ahram warned it","Lebanon and the Palestinian Authority issued fierce denunciations of the US-led attacks, while the Egyptian government daily Al-Ahram warned it marked ""the beginning an era of US colonisation that will benefit only Israel",it,68,69,141,142
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,the vile Americans and the war against Iraq signifies a war against all Arabs and Muslims around the world,"The aggression by the vile Americans and the war against Iraq signifies a war against all Arabs and Muslims around the world,"" said Hamas senior official Abdul Aziz al-Rantissi",war,56,58,74,76
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,action aimed at toppling Iraqi President Saddam Hussein,"Protests against the action aimed at toppling Iraqi President Saddam Hussein were held in cities across Libya, Egypt and Lebanon, as well as in Amman, Damascus and the Gaza Strip",action,0,5,21,26
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,"Washington's ""aggression","Lebanese President Emile Lahoud, meanwhile, was more forthright, strongly denouncing Washington's ""aggression"" and warning that it could have repercussions beyond the borders of the pariah state",aggression,14,23,99,108
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,action,"Foreign Minister Prince Saud al-Faisal spoke of the ""kingdom's hope for a quick halt in military action and for the return to peaceful efforts"", the state SPA news agency reported",action,0,5,97,102
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,the United Nations ... and we see this aggression,"We have warned against the marginalisation of the United Nations ... and we see this aggression today plunging the world into a tunnel where one cannot see the end,"" he said in a statement",aggression,39,48,85,94
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,strikes on Iraq,"Tens of thousands of people took to the streets across the Middle East Thursday, demonstrating against military strikes on Iraq and calling on Muslims to wage jihad against the United States and its allies",strikes,0,6,112,118
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,US-led attacks,"Lebanon and the Palestinian Authority issued fierce denunciations of the US-led attacks, while the Egyptian government daily Al-Ahram warned it marked ""the beginning an era of US colonisation that will benefit only Israel",attacks,7,13,80,86
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,war,"However, there were no reports of protests against the war from the Gulf states, many of whom are host to US military personnel",war,0,2,55,57
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,conflict,"The Palestinian Authority also condemned Thursday's early morning missile strikes on Iraq, and warned Israel not to exploit the conflict",conflict,0,7,128,135
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,war and we totally condemn this war in the Middle East,We Palestinians are against the war and we totally condemn this war in the Middle East,war,0,2,32,34
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,war in the Middle East,We Palestinians are against the war and we totally condemn this war in the Middle East,war,0,2,64,66
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,war,"We are warning Israel not to exploit this war against Iraq to carry out more attacks against the Palestinian people in the Gaza Strip and destroy the Palestinian Authority and the peace process,"" he said",war,0,2,42,44
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,"war against Iraq is a war against the whole region"", while Hamas issued a chilling warning against those taking part in the war against Iraq","The radical Palestinian movement Islamic Jihad warned that ""the war against Iraq is a war against the whole region"", while Hamas issued a chilling warning against those taking part in the war against Iraq",war,0,2,64,66
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,war,"The radical Palestinian movement Islamic Jihad warned that ""the war against Iraq is a war against the whole region"", while Hamas issued a chilling warning against those taking part in the war against Iraq",war,0,2,86,88
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,those taking part in the war against Iraq,"The radical Palestinian movement Islamic Jihad warned that ""the war against Iraq is a war against the whole region"", while Hamas issued a chilling warning against those taking part in the war against Iraq",war,25,27,188,190
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,war,"The aggression by the vile Americans and the war against Iraq signifies a war against all Arabs and Muslims around the world,"" said Hamas senior official Abdul Aziz al-Rantissi",war,0,2,45,47
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,war,"The war ""shows the impotence of all Arab states",war,0,2,4,6
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,US war,"We call on all Arab states to act immediately to defend Iraq and counter the US war,"" he said",war,3,5,80,82
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,America will win this war,"I don't think America will win this war, as our jihad (holy war) and our resistance will teach the Americans and British a lesson they will never forget,"" he said",war,22,24,36,38
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,our jihad (holy war,"I don't think America will win this war, as our jihad (holy war) and our resistance will teach the Americans and British a lesson they will never forget,"" he said",war,16,18,60,62
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,Muslims to wage jihad,"Tens of thousands of people took to the streets across the Middle East Thursday, demonstrating against military strikes on Iraq and calling on Muslims to wage jihad against the United States and its allies",jihad,16,20,159,163
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,our jihad,"I don't think America will win this war, as our jihad (holy war) and our resistance will teach the Americans and British a lesson they will never forget,"" he said",jihad,4,8,48,52
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Demonstrate,"protests against the war from the Gulf states, many of whom are host to US military personnel","However, there were no reports of protests against the war from the Gulf states, many of whom are host to US military personnel",protests,0,7,34,41
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,war,"For these reasons, we judge that it is necessary that the forces of peace and those who believe in right and justice take the necessary and rapid steps to halt this dangerous slide into war against Iraq which will result in heavy human and material losses",war,0,2,186,188
nw/timex2norm/AFP_ENG_20030320.0722,Life,Die,losses,"For these reasons, we judge that it is necessary that the forces of peace and those who believe in right and justice take the necessary and rapid steps to halt this dangerous slide into war against Iraq which will result in heavy human and material losses",losses,0,5,249,254
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,Thursday's early morning missile strikes on Iraq,"The Palestinian Authority also condemned Thursday's early morning missile strikes on Iraq, and warned Israel not to exploit the conflict",strikes,33,39,74,80
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,Israel not to exploit this war against Iraq to carry out more attacks against the Palestinian people in the Gaza Strip,"We are warning Israel not to exploit this war against Iraq to carry out more attacks against the Palestinian people in the Gaza Strip and destroy the Palestinian Authority and the peace process,"" he said",attacks,62,68,77,83
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,10 demonstrators and at least four policeman were injured in clashes after several thousand demonstrators took to the streets near the US and British embassies,"In the Egyptian capital, 10 demonstrators and at least four policeman were injured in clashes after several thousand demonstrators took to the streets near the US and British embassies",clashes,61,67,86,92
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Demonstrate,"More than 1,000 people also gathered at Cairo's Al-Azhar Islamic University, where they burned an American flag and demanded the expulsion of the ambassadors of the United States, Britain, Spain and Israel","More than 1,000 people also gathered at Cairo's Al-Azhar Islamic University, where they burned an American flag and demanded the expulsion of the ambassadors of the United States, Britain, Spain and Israel",gathered,28,35,28,35
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Demonstrate,Demonstrations,"Demonstrations also took place in the northern Egyptian cities of Alexandria, Tanta and Kafr el-Sheikh",Demonstrations,0,13,0,13
nw/timex2norm/AFP_ENG_20030320.0722,Life,Injure,"Amman, three protestors were hospitalised","In Amman, three protestors were hospitalised after some 500 Jordanian lawyers staged a sit-in at the main court house after being forcibly blocked by riot police from marching towards the Iraqi embassy to show their solidarity",hospitalised,29,40,32,43
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Demonstrate,some 500 Jordanian lawyers staged a sit-in,"In Amman, three protestors were hospitalised after some 500 Jordanian lawyers staged a sit-in at the main court house after being forcibly blocked by riot police from marching towards the Iraqi embassy to show their solidarity",sit-in,36,41,87,92
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Demonstrate,"Lebanon, hundreds of students gathered on the campuses of the Arab University of Beirut and the American University of Beirut","In Lebanon, hundreds of students gathered on the campuses of the Arab University of Beirut and the American University of Beirut calling for the assassination of US President George W. Bush and British Prime Minister Tony Blair",gathered,30,37,33,40
nw/timex2norm/AFP_ENG_20030327.0022,Justice,Execute,we execute them now,"If we execute them now we can't bring them to life again should their appeals for a review be granted,"" said Antasari Azhar, spokesman for the attorney general's office",execute,3,9,6,12
